paper_id,Title,pdf_file,Citation count,Publisher,Institution name,Institution UKPRN code,Main panel,Unit of assessment name,Open access status,Year
P031413,Cloud infrastructure provenance collection and management to reproduce scientific workflows execution,P031413.pdf,4.0,Unknown,"university of the west of england, bristol",10007164,B,computer science and informatics,Compliant,2017
P031420,Cloud-Based Multi-Agent Cooperation for IoT Devices Using Workflow-Nets,P031420.pdf,30.0,Unknown,leeds beckett university,10003861,B,computer science and informatics,Compliant,2019
P031421,Cloud-based scalable object detection and classification in video streams,P031421.pdf,13.0,Unknown,the university of huddersfield,10007148,B,computer science and informatics,Technical exception,2017
P031422,Cloud-based scalable object detection and classification in video streams,P031422.pdf,13.0,Unknown,university of derby,10007851,B,computer science and informatics,Compliant,2017
P031428,CloudIntell: An intelligent malware detection system,P031428.pdf,14.0,Unknown,oxford brookes university,10004930,B,computer science and informatics,Compliant,2017
P031429,CloudIntell: An intelligent malware detection system,P031429.pdf,14.0,Unknown,the university of bradford,10007785,B,computer science and informatics,Compliant,2017
P031467,Cluster-based prediction of user ratings for stylistic surface realisation,P031467.pdf,0.0,Unknown,heriot-watt university,10007764,B,computer science and informatics,Unknown,2014
P031468,Cluster-based vulnerability assessment of operating systems and web browsers,P031468.pdf,4.0,Unknown,"city, university of london",10001478,B,computer science and informatics,Compliant,2018
P031488,Clustering of nonstationary data streams: A survey of fuzzy partitional methods,P031488.pdf,9.0,Unknown,the university of bradford,10007785,B,computer science and informatics,Technical exception,2018
P031489,Clustering research group website homepages,P031489.pdf,8.0,Unknown,university of wolverhampton,10007166,B,computer science and informatics,Out of scope for open access requirements,2014
P031580,Coalgebra learning via duality,P031580.pdf,0.0,Unknown,university of strathclyde,10007805,B,computer science and informatics,Compliant,2019
P031627,COBRA: A combined regression strategy,P031627.pdf,11.0,Unknown,university college london,10007784,B,computer science and informatics,Out of scope for open access requirements,2015
P031636,CochleaNet: A robust language-independent audio-visual model for real-time speech enhancement,P031636.pdf,1.0,Unknown,university of wolverhampton,10007166,B,computer science and informatics,Compliant,2020
P031637,CochleaNet: A robust language-independent audio-visual model for real-time speech enhancement,P031637.pdf,1.0,Unknown,edinburgh napier university,10007772,B,computer science and informatics,Compliant,2020
P031684,Code Renewability for Native Software Protection,P031684.pdf,0.0,Association for Computing Machinery (ACM),university of east london,10007144,B,computer science and informatics,Compliant,2020
P031704,"CodeSLAM - Learning a Compact, Optimisable Representation for Dense Visual SLAM",P031704.pdf,22.0,Unknown,"imperial college of science, technology and medicine",10003270,B,computer science and informatics,Compliant,2018
P031762,Co-exploring Actuator Antagonism and Bio-inspired Control in a Printable Robot Arm,P031762.pdf,10.0,Unknown,university of plymouth,10007801,B,computer science and informatics,Compliant,2016
P031767,Co-eye: a multi-resolution ensemble classifier for symbolically approximated time series,P031767.pdf,0.0,Unknown,birmingham city university,10007140,B,computer science and informatics,Compliant,2020
P031864,"Cognitive Learning, Monitoring and Assistance of Industrial Workflows Using Egocentric Sensor Networks",P031864.pdf,20.0,Unknown,the university of leeds,10007795,B,computer science and informatics,Out of scope for open access requirements,2015
P031908,Cognitively inspired feature extraction and speech recognition for automated hearing loss testing,P031908.pdf,2.0,Unknown,university of wolverhampton,10007166,B,computer science and informatics,Technical exception,2019
P031998,Coinduction in Uniform : Foundations for Corecursive Proof Search with Horn Clauses,P031998.pdf,0.0,Unknown,heriot-watt university,10007764,B,computer science and informatics,Compliant,2019
P032018,COLAB : a collaborative multi-factor scheduler for asymmetric multicore processors,P032018.pdf,1.0,Unknown,university of st andrews,10007803,B,computer science and informatics,Compliant,2020
P032021,Cold Boot Attacks on Ring and Module LWE Keys Under the NTT,P032021.pdf,0.0,Unknown,royal holloway and bedford new college,10005553,B,computer science and informatics,Compliant,2018
P032080,Collaborative Brain-Computer Interface for Aiding Decision-Making,P032080.pdf,29.0,Unknown,the university of essex,10007791,B,computer science and informatics,Out of scope for open access requirements,2014
P032334,Coloring perfect graphs with no balanced skew-partitions,P032334.pdf,6.0,Unknown,the university of leeds,10007795,B,computer science and informatics,Out of scope for open access requirements,2015
P032335,Coloring square-free Berge graphs,P032335.pdf,1.0,Unknown,the university of leeds,10007795,B,computer science and informatics,Compliant,2018
P032356,Coloured noise time series as appropriate models for environmental variation in artificial evolutionary systems,P032356.pdf,0.0,Unknown,university of keele,10007767,B,computer science and informatics,Unknown,2020
P032397,Combinatorial Auctions Without Money,P032397.pdf,3.0,Unknown,king's college london,10003645,B,computer science and informatics,Out of scope for open access requirements,2015
P032398,Combinatorial Auctions Without Money,P032398.pdf,3.0,Unknown,the university of liverpool,10006842,B,computer science and informatics,Out of scope for open access requirements,2015
P032529,Combining Centralised and Distributed Testing,P032529.pdf,10.0,Unknown,the university of sheffield,10007157,B,computer science and informatics,Out of scope for open access requirements,2014
P032537,Combining deep residual network features with supervised machine learning algorithms to classify diverse food image datasets,P032537.pdf,18.0,Unknown,university of ulster,10007807,B,computer science and informatics,Compliant,2018
P032577,Combining ontological and temporal formalisms for composite activity modelling and recognition in smart homes,P032577.pdf,54.0,Elsevier BV,de montfort university,10001883,B,computer science and informatics,Out of scope for open access requirements,2014
P032586,Combining Social Choice Theory and Argumentation: Enabling Collective Decision Making,P032586.pdf,2.0,Unknown,university of lincoln,10007151,B,computer science and informatics,Compliant,2018
P032589,Combining temporal planning with probabilistic reasoning for autonomous surveillance missions,P032589.pdf,16.0,Unknown,king's college london,10003645,B,computer science and informatics,Out of scope for open access requirements,2015
P032627,Coming to terms with quantified reasoning,P032627.pdf,7.0,Unknown,the university of manchester,10007798,B,computer science and informatics,Unknown,2017
P032630,COMITMENT: a Fog Computing Trust Management Approach,P032630.pdf,11.0,Unknown,liverpool john moores university,10003957,B,computer science and informatics,Compliant,2019
P032712,Commodity single board computer clusters and their applications,P032712.pdf,24.0,Unknown,university of portsmouth,10007155,B,computer science and informatics,Compliant,2018
P032925,Community mining using three closely joint techniques based on community mutual membership and refinement strategy,P032925.pdf,18.0,Unknown,university of lincoln,10007151,B,computer science and informatics,Compliant,2017
P032995,Comonotonicity and Choquet integrals of Hermitian operators and their applications,P032995.pdf,6.0,Unknown,the university of bradford,10007785,B,computer science and informatics,Compliant,2016
P033033,Compact routing messages in self-healing trees,P033033.pdf,1.0,Unknown,loughborough university,10004113,B,computer science and informatics,Technical exception,2016
P033058,Comparative analysis of architectures for monitoring cloud computing infrastructures,P033058.pdf,15.0,Unknown,university of the west of scotland,10007800,B,computer science and informatics,Out of scope for open access requirements,2015
P033279,Comparing Neuromorphic Solutions in Action : Implementing a Bio-Inspired Solution to a Benchmark Classification Task on Three Parallel-Computing Platforms,P033279.pdf,21.0,Unknown,university of hertfordshire,10007147,B,computer science and informatics,Out of scope for open access requirements,2016
P033280,Comparing neuromorphic solutions in action: implementing a bio-inspired solution to a benchmark classification task on three parallel-computing platforms,P033280.pdf,21.0,Unknown,university of sussex,10007806,B,computer science and informatics,Out of scope for open access requirements,2016
P033291,Comparing Robot Embodiments in a Guided Discovery Learning Interaction with Children,P033291.pdf,51.0,Unknown,university of plymouth,10007801,B,computer science and informatics,Out of scope for open access requirements,2014
P033391,"Comparison of eye tracking, electrooculography and an auditory brain-computer interface for binary communication: a case study with a participant in the locked-in state",P033391.pdf,35.0,Unknown,the university of essex,10007791,B,computer science and informatics,Out of scope for open access requirements,2015
P033480,Comparison of the National Early Warning Score in non-elective medical and surgical patients,P033480.pdf,29.0,Unknown,university of portsmouth,10007155,B,computer science and informatics,Compliant,2016
P033543,Compensating for thalamocortical synaptic loss in Alzheimer's disease,P033543.pdf,15.0,Unknown,university of ulster,10007807,B,computer science and informatics,Out of scope for open access requirements,2014
